A,0.0,0.0,0.270596508335596,-0.20431016526517773,0.4296698658381871,-0.526196065187535,0.449253168513006,-0.7944564889821987,0.4003302662811547,-1.0,0.19062267992579077,-0.7713412276179388,0.2856288823317086,-0.9234031202936572,0.30767872470343083,-0.6850446721144305,0.308503399641191,-0.47368429220204183,0.0,-0.7361698629155793,0.1186479736848373,-0.8580547871121852,0.15909980051184355,-0.5770458846201955,0.17786459324653095,-0.36025621952209774,-0.1736558893593005,-0.6767202111113126,-0.023975716897468375,-0.7096433447873461,0.014076075540397864,-0.44726802983219965,0.018533662422841022,-0.2726161242057354,-0.34181935977066186,-0.5959412026336842,-0.18288912531759546,-0.6355158370930774,-0.1425932088243393,-0.43334060475424296,-0.14107031115367363,-0.3029962614853885
A,0.0,0.0,0.27965201380288474,-0.19270323208283327,0.44924686470680647,-0.5155796411222006,0.4787643648379768,-0.7974790558605245,0.4381853466912012,-1.0,0.19029478034563035,-0.7962354876621677,0.32659808883006897,-0.9284999191897952,0.3420024438936192,-0.6785332510352903,0.3317614127131286,-0.4816044331100894,2.136554972379207e-18,-0.7792872153821954,0.17593936350032094,-0.8276820103445636,0.19724101160774307,-0.5455510113604874,0.19260893513619137,-0.35128733609382257,-0.17058348245825586,-0.7259326869818775,0.025540757939512444,-0.696734663152827,0.05136021814220862,-0.435625085313241,0.042431906320226156,-0.264438700446307,-0.33639847986236976,-0.6432187841552659,-0.14265727428469213,-0.6184520892336025,-0.10950168667412295,-0.4060397404122841,-0.11926622223719702,-0.2733634633283509
A,0.0,0.0,0.2802034086666528,-0.15410364534311236,0.41190096447119207,-0.47160582507354076,0.40839766801571836,-0.7633351006950414,0.44394036116120494,-1.0,0.24776975152402936,-0.7161403608409899,0.2842677621910376,-0.8652376462604605,0.2834875350621781,-0.6377340558185538,0.29797403863788513,-0.4340837512418186,0.0,-0.6496167140482298,0.04592254114182575,-0.7337070500412561,0.074901733725016,-0.4028285443192959,0.12381768647090868,-0.15665286296477657,-0.2187521210540311,-0.5591116841328259,-0.17594831541387812,-0.554771809263461,-0.12047499692158646,-0.24317291270395724,-0.06287959280285957,-0.03194790866716929,-0.42463298631081653,-0.45036675057357767,-0.39428768441923495,-0.44866525390138823,-0.3233838045579166,-0.20717273551009072,-0.26112064399775525,-0.06603194279977871
A,0.0,0.0,0.1847443790242831,-0.2599112771523319,0.2909272464619014,-0.5459789915898783,0.3002429929542598,-0.7983809759962979,0.2927521008502351,-1.0,0.17012171967632927,-0.7505565824780291,0.12835236350123255,-0.9129579498932485,0.11704986947126676,-0.7436495724642717,0.13934419570505885,-0.5740061943534581,0.0,-0.699875217175429,-0.032987661645499634,-0.8602925190613302,-0.017291418012936894,-0.6436469510666644,0.0315640029432373,-0.4493470053953821,-0.15629021901601453,-0.6330311683374125,-0.18360003030640423,-0.7427880023798064,-0.13365521403379504,-0.5340544097725357,-0.06242519702839694,-0.36193700503384485,-0.2943553217747028,-0.5436050900933862,-0.30945758813365665,-0.6586302967706484,-0.2539587735675643,-0.5131296643336992,-0.19406143255231517,-0.3853023085202307
A,0.0,0.0,0.2587022317695262,-0.12235445485378639,0.44555052928972894,-0.4685301205519001,0.4519494220036456,-0.7623031683525666,0.42900440662806877,-1.0,0.20070200770964214,-0.7262988739964668,0.27806700535104795,-0.8801189212642077,0.2988500632481999,-0.645335463614231,0.27735823235489354,-0.43640980616930825,0.0,-0.7027951688888936,0.10317087326517146,-0.839642251876039,0.13998743860771198,-0.5418682351458031,0.14174978121650586,-0.31746369608173575,-0.19589694433299296,-0.6379374729283415,-0.06674231227434,-0.7309335385877819,-0.027080606103758835,-0.4167058808491242,-0.030072204119007146,-0.20856041054718372,-0.40145769643245016,-0.5426261364649585,-0.2551740811166749,-0.60632899926517,-0.1937892008819218,-0.37099939827492184,-0.17630330081733148,-0.21594681907092056
A,0.0,0.0,0.263382593137307,-0.17237711317940232,0.43229364089959926,-0.5112204769827243,0.42625778690998867,-0.7803666260215758,0.3810552748001928,-1.0,0.18310154770517886,-0.7483832687163177,0.2669654807766939,-0.9132591370068021,0.28375255134255173,-0.6819433570092195,0.27965236286712397,-0.47389091199010663,0.0,-0.7145651764425339,0.10391539375423009,-0.8552881560977986,0.1250748805365755,-0.5694216624003264,0.13556514123181906,-0.33981806984314716,-0.18458321233140348,-0.6439962655479751,-0.06140837535270907,-0.7291697065244852,-0.022431816109766023,-0.44099813696449763,-0.005571684239520055,-0.23593845925799,-0.37543993324106834,-0.5447849857565111,-0.22882815805677353,-0.6207012437508242,-0.16646991772770642,-0.4031290022957144,-0.14304527826700375,-0.24817470218375906
A,0.0,0.0,0.2631192124738691,-0.18860067215707274,0.4222163439733616,-0.5133100298237269,0.42371853673429216,-0.7807354128524967,0.38375658524580597,-1.0,0.1811112870884787,-0.7511914427750472,0.2644951560410905,-0.9248454518800114,0.2919314301474257,-0.7033102662841784,0.29244758085041345,-0.4978545471181499,0.0,-0.7192486251599932,0.10459833933958092,-0.8673760325181216,0.13508317146717477,-0.588925599275215,0.14867601650922305,-0.3617035178700283,-0.18245387996820786,-0.6545969380232725,-0.057378813154563175,-0.737239739655655,-0.015546189951500432,-0.4574072939106056,-0.0011972040458825743,-0.2573322659275319,-0.37164524701001816,-0.5604447754490076,-0.22183271157543,-0.6237207207653707,-0.1578143274027782,-0.41877190053683105,-0.1385027818498756,-0.27204463130258033
A,0.0,0.0,0.2651237027758681,-0.19764391671592463,0.41999563092412195,-0.5198437463680566,0.4288232771941506,-0.7836762027549635,0.3970009083284938,-1.0,0.17820795431538752,-0.7519609531080121,0.2605064645437151,-0.9358827970122547,0.2868886458581532,-0.7138455408109314,0.2876004684924216,-0.5040671320663346,1.880291585531246e-18,-0.7181948840132281,0.10643694848612226,-0.8810295565439513,0.1353937514854124,-0.5965320001306007,0.14520630171774218,-0.3618475092711886,-0.17800127539066093,-0.6514052508517497,-0.05697184540788916,-0.7471591803199156,-0.01667647146649653,-0.46035498426135324,-0.004829339616112465,-0.25585629214550754,-0.3633456562252406,-0.5550886278486443,-0.2183212395065374,-0.6320030651875821,-0.1535308741429736,-0.421673684483564,-0.13388886242987463,-0.26983373770991637
A,0.0,0.0,0.2618402865125802,-0.2002605738451208,0.41234293916644654,-0.5174779410959817,0.42616070935177613,-0.78146985061624,0.381263875875607,-1.0,0.17356205983045342,-0.7337536686145121,0.24753411629161576,-0.9294687509643412,0.28053060010217956,-0.7157913793886574,0.2872560247456213,-0.5154618590894793,0.0,-0.6985146990897786,0.09408443634586275,-0.8749546863349793,0.12849587827929668,-0.5979629617840543,0.14535667883331793,-0.3742858942642181,-0.17466271409377768,-0.6317961581345873,-0.06417475668610088,-0.7402654737500713,-0.017963310344357632,-0.45290733790346016,0.0009343923837306908,-0.25615977666684026,-0.3545570144903171,-0.5368962801763724,-0.22054773486535129,-0.6277829600069809,-0.15753064795958138,-0.41778535330709954,-0.13828360515627122,-0.27020668401550835
A,0.0,0.0,0.2506807004514845,-0.19652772203902763,0.38850659199470794,-0.521815180661477,0.38567250525630214,-0.7831716796314878,0.3572173957705802,-1.0,0.1701819152646193,-0.7343223692475094,0.2255454049067281,-0.9207814726874883,0.24871846489625193,-0.7133295883112044,0.2583936905629816,-0.5156392102423037,0.0,-0.6937105578558507,0.074307481341594,-0.8694263395468614,0.10312482122951085,-0.599433711979864,0.12661943282473617,-0.3747704262303278,-0.1726205364649836,-0.6262118804614747,-0.08419019856271485,-0.7439232665942784,-0.03867145166699672,-0.4625509850188862,-0.010578615435707242,-0.2642161656476945,-0.35115376190129033,-0.5309181687365138,-0.2396951550561743,-0.6290466665633392,-0.17505119203235764,-0.42338341358737863,-0.1462570451108386,-0.2753526037776445
